Accession_ID	Genotype	Date	Host	Continent	Country	City	Longitude	Latitude
EPI_ISL_19908648	II-ECSA	2025-04-10	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908649	II-ECSA	2025-04-10	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908650	II-ECSA	2025-04-10	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908651	II-ECSA	2025-04-10	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908652	II-ECSA	2025-04-11	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908653	II-ECSA	2025-04-11	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908654	II-ECSA	2025-04-14	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908655	II-ECSA	2025-04-14	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908656	II-ECSA	2025-04-14	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908657	II-ECSA	2025-04-14	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908658	II-ECSA	2025-04-14	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908659	II-ECSA	2025-04-15	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908660	II-ECSA	2025-04-15	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908661	II-ECSA	2025-04-16	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908662	II-ECSA	2025-04-16	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908663	II-ECSA	2025-04-16	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908664	II-ECSA	2025-04-16	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908665	II-ECSA	2025-04-16	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908666	II-ECSA	2025-04-16	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908667	II-ECSA	2025-04-16	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908668	II-ECSA	2025-04-18	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908669	II-ECSA	2025-04-20	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908670	II-ECSA	2025-04-20	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908671	II-ECSA	2025-04-22	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908672	II-ECSA	2025-04-22	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908673	II-ECSA	2025-04-22	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908674	II-ECSA	2025-04-22	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908675	II-ECSA	2025-04-22	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908676	II-ECSA	2025-04-22	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908677	II-ECSA	2025-04-22	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908678	II-ECSA	2025-04-22	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908679	II-ECSA	2025-04-22	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908680	II-ECSA	2025-04-22	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908681	II-ECSA	2025-04-22	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908682	II-ECSA	2025-04-23	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908683	II-ECSA	2025-04-23	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908684	II-ECSA	2025-04-23	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908685	II-ECSA	2025-04-23	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908686	II-ECSA	2025-05-08	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908687	II-ECSA	2025-05-09	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908688	II-ECSA	2025-05-09	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908689	II-ECSA	2025-05-09	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908690	II-ECSA	2025-05-09	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908691	II-ECSA	2025-05-09	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908692	II-ECSA	2025-05-09	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908693	II-ECSA	2025-05-09	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908694	II-ECSA	2025-05-12	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908695	II-ECSA	2025-05-12	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908696	II-ECSA	2025-05-12	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908697	II-ECSA	2025-05-16	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908698	II-ECSA	2025-05-16	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908699	II-ECSA	2025-05-16	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908700	II-ECSA	2025-05-16	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908701	II-ECSA	2025-05-16	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908702	II-ECSA	2025-05-16	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908703	II-ECSA	2025-05-16	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908704	II-ECSA	2025-05-16	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908705	II-ECSA	2025-05-16	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908706	II-ECSA	2025-05-16	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908707	II-ECSA	2025-05-16	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908708	II-ECSA	2025-05-16	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908709	II-ECSA	2025-05-16	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908710	II-ECSA	2025-05-18	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908711	II-ECSA	2025-05-19	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908712	II-ECSA	2025-05-19	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908713	II-ECSA	2025-05-19	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908714	II-ECSA	2025-05-19	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19908715	II-ECSA	2025-05-20	Human	South America	Brazil	Mato Grosso do Sul	-55.9	-20.4
EPI_ISL_19914215	II-ECSA	2025-04-09	Human	South America	Brazil	Pernambuco	-34.9	-8.1
EPI_ISL_20049039	II-ECSA	2025-02-06	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_20049040	II-ECSA	2025-01-08	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_20049041	II-ECSA	2025-02-24	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_20049042	II-ECSA	2025-03-19	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_20049043	II-ECSA	2025-03-15	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_20049044	II-ECSA	2025-01-23	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_20051830	II-ECSA	2025-03-28	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051831	II-ECSA	2025-03-31	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051832	II-ECSA	2025-03-31	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051833	II-ECSA	2025-04-01	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051834	II-ECSA	2025-04-01	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051835	II-ECSA	2025-04-01	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051836	II-ECSA	2025-03-28	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051837	II-ECSA	2025-04-02	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051838	II-ECSA	2025-04-02	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051839	II-ECSA	2025-04-02	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051840	II-ECSA	2025-04-03	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051841	II-ECSA	2025-04-03	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051842	II-ECSA	2025-04-07	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051843	II-ECSA	2025-04-07	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051844	II-ECSA	2025-04-07	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051845	II-ECSA	2025-04-04	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051846	II-ECSA	2025-04-04	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051847	II-ECSA	2025-04-04	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051848	II-ECSA	2025-04-07	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051849	II-ECSA	2025-04-07	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051850	II-ECSA	2025-04-08	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051852	II-ECSA	2025-04-08	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051853	II-ECSA	2025-04-04	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051854	II-ECSA	2025-04-07	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051855	II-ECSA	2025-04-08	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051856	II-ECSA	2025-04-09	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051857	II-ECSA	2025-04-11	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051858	II-ECSA	2025-03-28	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051859	II-ECSA	2025-04-10	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051860	II-ECSA	2025-04-11	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051861	II-ECSA	2025-04-14	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051862	II-ECSA	2025-04-14	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051863	II-ECSA	2025-04-15	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051864	II-ECSA	2025-04-11	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051865	II-ECSA	2025-04-09	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051866	II-ECSA	2025-04-10	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051867	II-ECSA	2025-04-11	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051868	II-ECSA	2025-04-12	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051869	II-ECSA	2025-04-18	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051870	II-ECSA	2025-04-22	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051871	II-ECSA	2025-04-14	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051872	II-ECSA	2025-04-22	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051873	II-ECSA	2025-04-16	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051874	II-ECSA	2025-04-17	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051876	II-ECSA	2025-04-22	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051877	II-ECSA	2025-04-23	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051878	II-ECSA	2025-04-18	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051879	II-ECSA	2025-04-28	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051880	II-ECSA	2025-04-02	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051881	II-ECSA	2025-04-02	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051882	II-ECSA	2025-04-02	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051883	II-ECSA	2025-04-02	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051884	II-ECSA	2025-04-03	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051885	II-ECSA	2025-04-03	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051886	II-ECSA	2025-04-03	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051887	II-ECSA	2025-04-03	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051888	II-ECSA	2025-04-03	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051889	II-ECSA	2025-04-04	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051890	II-ECSA	2025-04-04	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051891	II-ECSA	2025-04-04	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051892	II-ECSA	2025-04-04	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051893	II-ECSA	2025-04-04	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051895	II-ECSA	2025-04-04	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051897	II-ECSA	2025-04-04	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051898	II-ECSA	2025-04-07	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051899	II-ECSA	2025-04-07	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051900	II-ECSA	2025-04-07	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051901	II-ECSA	2025-04-07	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051902	II-ECSA	2025-04-07	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051903	II-ECSA	2025-04-07	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051904	II-ECSA	2025-04-07	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051905	II-ECSA	2025-04-08	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051906	II-ECSA	2025-04-08	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051907	II-ECSA	2025-04-09	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051908	II-ECSA	2025-04-25	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051909	II-ECSA	2025-04-29	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051910	II-ECSA	2025-04-29	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051911	II-ECSA	2025-04-28	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051912	II-ECSA	2025-04-05	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051914	II-ECSA	2025-05-02	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051915	II-ECSA	2025-05-02	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051916	II-ECSA	2025-05-06	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051917	II-ECSA	2025-05-07	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051918	II-ECSA	2025-05-09	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051920	II-ECSA	2025-05-13	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051921	II-ECSA	2025-05-15	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051922	II-ECSA	2025-05-16	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051923	II-ECSA	2025-04-09	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051924	II-ECSA	2025-05-22	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051925	II-ECSA	2025-05-22	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20051926	II-ECSA	2025-05-23	Human	South America	Brazil	Santa Catarina	-48.5	-27.6
EPI_ISL_20059123	II-ECSA	2025-02-17	Human	South America	Brazil	Federal District	-47.9	-15.8
EPI_ISL_20059124	II-ECSA	2025-03-06	Human	South America	Brazil	Federal District	-47.9	-15.8
EPI_ISL_20059128	II-ECSA	2025-05-13	Human	South America	Brazil	Federal District	-47.9	-15.8
EPI_ISL_20059129	II-ECSA	2025-03-10	Human	South America	Brazil	Federal District	-47.9	-15.8
EPI_ISL_20059130	II-ECSA	2025-04-07	Human	South America	Brazil	Federal District	-47.9	-15.8
EPI_ISL_20059131	II-ECSA	2025-04-25	Human	South America	Brazil	Federal District	-47.9	-15.8
EPI_ISL_20059132	II-ECSA	2025-04-30	Human	South America	Brazil	Federal District	-47.9	-15.8
EPI_ISL_20059133	II-ECSA	2025-01-10	Human	South America	Brazil	Federal District	-47.9	-15.8
EPI_ISL_20068830	II-ECSA	2023-03-14	Human	Europe	Spain	NA	-3.7	40.4
EPI_ISL_20068831	II-ECSA	2023-02-22	Human	Europe	Spain	NA	-3.7	40.4
EPI_ISL_20068832	II-ECSA	2023-02-17	Human	Europe	Spain	NA	-3.7	40.4
EPI_ISL_20068833	II-ECSA	2023-03-21	Human	Europe	Spain	NA	-3.7	40.4
EPI_ISL_20075055	II-ECSA	2025-05-08	Human	South America	Brazil	Rio Grande do Norte	-5.8	-5.8
EPI_ISL_20075056	II-ECSA	2025-06-09	Human	South America	Brazil	Rio Grande do Norte	-5.8	-5.8
EPI_ISL_20075057	II-ECSA	2025-05-23	Human	South America	Brazil	Rio Grande do Norte	-5.8	-5.8
EPI_ISL_20075058	II-ECSA	2025-05-18	Human	South America	Brazil	Rio Grande do Norte	-5.8	-5.8
EPI_ISL_20075060	II-ECSA	2025-04-30	Human	South America	Brazil	Rio Grande do Norte	-5.8	-5.8
EPI_ISL_20075229	II-ECSA	2025-03-18	Human	Europe	France	NA	2.2	46.2
EPI_ISL_20075230	II-ECSA	2025-03-13	Human	Europe	France	NA	2.2	46.2
EPI_ISL_20075231	II-ECSA	2025-02-23	Human	Europe	France	NA	2.2	46.2
EPI_ISL_20075235	II-ECSA	2025-04-02	Human	Europe	France	NA	2.2	46.2
EPI_ISL_20075236	II-ECSA	2025-04-03	Human	Europe	France	NA	2.2	46.2
EPI_ISL_20075237	II-ECSA	2025-03-25	Human	Europe	France	NA	2.2	46.2
EPI_ISL_20075239	II-ECSA	2025-03-25	Human	Europe	France	NA	2.2	46.2
EPI_ISL_20075241	II-ECSA	2024-11-26	Human	Europe	France	NA	2.2	46.2
EPI_ISL_20075242	II-ECSA	2025-04-05	Human	Europe	France	NA	2.2	46.2
EPI_ISL_20075243	II-ECSA	2025-03-23	Human	Europe	France	NA	2.2	46.2
EPI_ISL_20088604	II-ECSA	2025-03-22	Human	Africa	Mauritius	NA	57.6	-20.2
EPI_ISL_20088605	II-ECSA	2025-03-24	Human	Africa	Mauritius	NA	57.6	-20.2
EPI_ISL_20088606	II-ECSA	2025-03-26	Human	Africa	Mauritius	NA	57.6	-20.2
EPI_ISL_20088608	II-ECSA	2025-03-26	Human	Africa	Mauritius	NA	57.6	-20.2
EPI_ISL_20088609	II-ECSA	2025-03-27	Human	Africa	Mauritius	NA	57.6	-20.2
EPI_ISL_20088610	II-ECSA	2025-03-27	Human	Africa	Mauritius	NA	57.6	-20.2
EPI_ISL_20088612	II-ECSA	2025-03-30	Human	Africa	Mauritius	NA	57.6	-20.2
EPI_ISL_20088613	II-ECSA	2025-03-30	Human	Africa	Mauritius	NA	57.6	-20.2
EPI_ISL_20088618	II-ECSA	2023-01-03	Human	South America	Paraguay	NA	-58.4	-23.4
EPI_ISL_20088619	II-ECSA	2023-03-07	Human	South America	Paraguay	Central	-57.5	-25.3
EPI_ISL_20088620	II-ECSA	2023-01-04	Human	South America	Paraguay	Central	-57.5	-25.3
EPI_ISL_20088621	II-ECSA	2023-01-31	Human	South America	Paraguay	Central	-57.5	-25.3
EPI_ISL_20088622	II-ECSA	2023-01-10	Human	South America	Paraguay	Central	-57.5	-25.3
EPI_ISL_20088623	II-ECSA	2023-01-04	Human	South America	Paraguay	Asuncion	-57.6	-25.3
EPI_ISL_20088624	II-ECSA	2023-01-05	Human	South America	Paraguay	Central	-57.5	-25.3
EPI_ISL_20088625	II-ECSA	2023-01-07	Human	South America	Paraguay	Asuncion	-57.6	-25.3
EPI_ISL_20088626	II-ECSA	2023-01-24	Human	South America	Paraguay	NA	-58.4	-23.4
EPI_ISL_20088627	II-ECSA	2023-01-02	Human	South America	Paraguay	NA	-58.4	-23.4
EPI_ISL_20088628	II-ECSA	2023-02-14	Human	South America	Paraguay	Central	-57.5	-25.3
EPI_ISL_20088629	II-ECSA	2023-03-16	Human	South America	Paraguay	Central	-57.5	-25.3
EPI_ISL_20088630	II-ECSA	2023-01-02	Human	South America	Paraguay	Asuncion	-57.6	-25.3
EPI_ISL_20088631	II-ECSA	2023-01-24	Human	South America	Paraguay	Central	-57.5	-25.3
EPI_ISL_20088632	II-ECSA	2023-03-16	Human	South America	Paraguay	Central	-57.5	-25.3
EPI_ISL_20088633	II-ECSA	2023-01-03	Human	South America	Paraguay	Central	-57.5	-25.3
EPI_ISL_20088634	II-ECSA	2023-02-04	Human	South America	Paraguay	NA	-58.4	-23.4
EPI_ISL_20088635	II-ECSA	2023-01-05	Human	South America	Paraguay	NA	-58.4	-23.4
EPI_ISL_20088636	II-ECSA	2023-04-11	Human	South America	Paraguay	Amambay	-55.8	-22.5
EPI_ISL_20088637	II-ECSA	2023-01-31	Human	South America	Paraguay	Central	-57.5	-25.3
EPI_ISL_20088638	II-ECSA	2023-02-07	Human	South America	Paraguay	NA	-58.4	-23.4
EPI_ISL_20088639	II-ECSA	2023-01-10	Human	South America	Paraguay	Asuncion	-57.6	-25.3
EPI_ISL_20088640	II-ECSA	2023-01-06	Human	South America	Paraguay	Asuncion	-57.6	-25.3
EPI_ISL_20088641	II-ECSA	2023-01-01	Human	South America	Paraguay	Central	-57.5	-25.3
EPI_ISL_20088642	II-ECSA	2023-03-16	Human	South America	Paraguay	Central	-57.5	-25.3
EPI_ISL_20088643	II-ECSA	2023-01-07	Human	South America	Paraguay	Asuncion	-57.6	-25.3
EPI_ISL_20088644	II-ECSA	2023-01-23	Human	South America	Paraguay	Central	-57.5	-25.3
EPI_ISL_20088645	II-ECSA	2023-01-31	Human	South America	Paraguay	Central	-57.5	-25.3
EPI_ISL_20088646	II-ECSA	2023-03-04	Human	South America	Paraguay	Guaira	-56.4	-25.7
EPI_ISL_20088647	II-ECSA	2023-01-25	Human	South America	Paraguay	Central	-57.5	-25.3
EPI_ISL_20088648	II-ECSA	2023-01-04	Human	South America	Paraguay	Asuncion	-57.6	-25.3
EPI_ISL_20088649	II-ECSA	2023-01-01	Human	South America	Paraguay	Asuncion	-57.6	-25.3
EPI_ISL_20088650	II-ECSA	2023-01-04	Human	South America	Paraguay	Asuncion	-57.6	-25.3
EPI_ISL_20088651	II-ECSA	2023-01-10	Human	South America	Paraguay	Asuncion	-57.6	-25.3
EPI_ISL_20088652	II-ECSA	2023-01-01	Human	South America	Paraguay	Asuncion	-57.6	-25.3
EPI_ISL_20088653	II-ECSA	2023-03-10	Human	South America	Paraguay	Asuncion	-57.6	-25.3
EPI_ISL_20088654	II-ECSA	2023-01-04	Human	South America	Paraguay	Asuncion	-57.6	-25.3
EPI_ISL_20088655	II-ECSA	2023-01-04	Human	South America	Paraguay	Asuncion	-57.6	-25.3
EPI_ISL_20088656	II-ECSA	2023-01-04	Human	South America	Paraguay	Asuncion	-57.6	-25.3
EPI_ISL_20088657	II-ECSA	2023-01-10	Human	South America	Paraguay	Asuncion	-57.6	-25.3
EPI_ISL_20088658	II-ECSA	2023-02-06	Human	South America	Paraguay	Asuncion	-57.6	-25.3
EPI_ISL_20088659	II-ECSA	2023-01-04	Human	South America	Paraguay	Asuncion	-57.6	-25.3
EPI_ISL_20088660	II-ECSA	2023-01-04	Human	South America	Paraguay	Asuncion	-57.6	-25.3
EPI_ISL_20088661	II-ECSA	2023-01-04	Human	South America	Paraguay	Asuncion	-57.6	-25.3
EPI_ISL_20088662	II-ECSA	2023-01-06	Human	South America	Paraguay	Asuncion	-57.6	-25.3
EPI_ISL_20088663	II-ECSA	2023-01-04	Human	South America	Paraguay	Asuncion	-57.6	-25.3
EPI_ISL_20088664	II-ECSA	2023-01-02	Human	South America	Paraguay	Asuncion	-57.6	-25.3
EPI_ISL_20088665	II-ECSA	2023-01-06	Human	South America	Paraguay	Asuncion	-57.6	-25.3
EPI_ISL_20088666	II-ECSA	2023-01-10	Human	South America	Paraguay	Central	-57.5	-25.3
EPI_ISL_20090018	II-ECSA	2025-03-20	Human	Africa	Mauritius	NA	57.6	-20.2
EPI_ISL_20090019	II-ECSA	2016-08-13	Human	Africa	Mauritius	NA	57.6	-20.2
EPI_ISL_20090020	II-ECSA	2018-12-18	Human	Africa	Mauritius	NA	57.6	-20.2
EPI_ISL_20090642	II-ECSA	2025-04-01	Human	Africa	Mauritius	NA	57.6	-20.2
